lng,lat,date,city,state,country,shape,duration,comments,year,month,day
-122.71333329999999,38.4405556,2007-08-15 22:05:00,santa rosa,ca,us,chevron,480.0,Additional note to previous report same date Santa Rosa CA - Object was silent and did not bank in turns,2007,8,15
-121.8938889,37.3394444,2007-08-15 23:20:00,san jose,ca,us,triangle,60.0,Triangle shaped 3 red or orange lights in corners,2007,8,15
-87.1375,30.3333333,2007-08-16 01:00:00,pensacola beach,fl,us,sphere,300.0,Bright orange balls of light flying in formation fading and reapearing over the water.  ((NUFORC Note:,2007,8,16
-67.86694440000001,46.5158333,2007-08-16 06:30:00,mars hill,me,us,cylinder,900.0,Object was stationary for 10 min then dissappeared.,2007,8,16
-74.0063889,40.7141667,2007-08-16 22:50:00,new york city (brooklyn),ny,us,fireball,3.0,Bright Neon Blue/Green Fireball flashed in the Brooklyn Sky on August 16&#44 2007,2007,8,16
-122.39055559999998,40.5866667,2007-08-16 23:08:00,redding,ca,us,light,5.0,Single light making 90 degree turns&#44 starting and stopping instantly without acceleration.,2007,8,16
-93.0930556,44.944444399999995,2007-08-17 22:00:00,st. paul,mn,us,disk,60.0,lighted disk with smaller brighter center light,2007,8,17
-72.8525,40.7666667,2007-08-18 04:40:00,mastic beach,ny,us,light,60.0,Bright light over NY,2007,8,18
-112.5963889,37.3177778,2007-08-18 17:00:00,glendale,ut,us,circle,300.0,Floating silver object over Utah.,2007,8,18
-73.1336111,41.1844444,2007-08-18 23:00:00,stratford,ct,us,formation,300.0,giant  vessel w/  4 horizontal lights makes no sound then stands upright in distance?,2007,8,18
-80.14361109999999,26.1219444,2007-08-19 03:30:00,ft. lauderdale,fl,us,disk,120.0,Object Seen In Florida,2007,8,19
-81.35416670000001,24.6694444,2007-08-19 11:00:00,big pine key,fl,us,formation,20.0,could not intrelligenty explain,2007,8,19
-122.27,37.5586111,2007-08-19 15:32:00,foster city,ca,us,unknown,20.0,Undeniable stationary flickering speck,2007,8,19
-121.8363889,39.7286111,2007-08-19 21:10:00,chico,ca,us,light,120.0,We saw2 bright lights traveling across the night sky at a high rate of speed in formation. ((NUFORC Note:  STS and ISS?  PD)),2007,8,19
-99.32638890000001,38.8791667,2007-08-19 21:30:00,hays,ks,us,light,120.0,I observed two constant lights in the sky.   ((NUFORC Note:  ISS in formation with Space Shuttle??  PD)),2007,8,19
-71.43777779999999,41.7797222,2007-08-19 22:00:00,cranston,ri,us,light,120.0,There were 2 lights in the southern sky&#44 one following the other&#44 then a 3rd light shot from one of them and headed towards the ground.,2007,8,19
-71.1716667,41.51,2007-08-19 23:30:00,little compton,ri,us,triangle,900.0,the object resonded to my flashlight&#44and flashed colored lights back,2007,8,19
-118.34194440000002,46.0647222,2007-08-20 00:30:00,walla walla,wa,us,unknown,6.0,Low flying Orange glow object,2007,8,20
-92.03111109999999,35.4913889,2007-08-20 02:00:00,heber springs,ar,us,circle,30.0,It was fast.,2007,8,20
-82.14027779999999,29.186944399999994,2007-08-20 10:15:00,ocala,fl,us,light,900.0,light was white round...it faded in and out about 6-8 times in 15min period..i signaled back with my 2 green neons on roof,2007,8,20
-97.1433333,34.1741667,2007-08-20 19:40:00,ardmore,ok,us,light,240.0,possable UFO,2007,8,20
-81.0252778,34.9247222,2007-08-20 19:40:00,rock hill,sc,us,light,120.0,At 9:40 p.m. on August 20 2007 I witnessed two bright spherical lights for about two minutes.  ((NUFORC Note:  ISS and STS??  PD)),2007,8,20
-97.4777778,35.6527778,2007-08-20 22:05:00,edmond,ok,us,sphere,120.0,Two bright star looking objects moving at unbelievale speed. Too high to be man made light.  ((NUFORC Note:  ISS and STS??  PD)),2007,8,20
-104.98416670000002,39.7391667,2007-08-21 15:40:00,denver,co,us,cigar,60.0,Shiny metallic cigar shape (probably saucer) object travelling above Denver metro area.,2007,8,21
-119.01583329999998,36.0652778,2007-08-21 22:30:00,porterville,ca,us,triangle,60.0,Triangle shaped Bright Red Strobes Observed,2007,8,21
-78.8869444,33.688888899999995,2007-08-22 21:00:00,myrtle beach,sc,us,oval,900.0,Two red ovals moving in irregular movements in a south-east approach.,2007,8,22
-117.04222220000001,32.5519444,2007-08-23 00:30:00,san ysidro,ca,us,light,120.0,Four white lights horizontal with ground and moving higher into sky&#44 pivot into vertical position&#44 begin twisting and then vanish,2007,8,23
-119.77138889999999,36.7477778,2007-08-23 21:00:00,fresno,ca,us,light,4.0,I saw a flash in the sky Fresno&#44Ca 8/23/07,2007,8,23
-84.44722220000001,39.075,2007-08-23 22:00:00,fort thomas,ky,us,disk,90.0,Hovering object with eight lights,2007,8,23
-108.5852778,37.3488889,2007-08-23 22:00:00,cortez,co,us,other,300.0,A football field size bright light with a multicolored beam in the middle,2007,8,23
-71.6422222,41.383055600000006,2007-08-24 15:00:00,charlestown,ri,us,disk,60.0,UFO darting football field length jumps before skingshoting away,2007,8,24
-85.8516667,43.9011111,2007-08-25 22:30:00,baldwin,mi,us,fireball,60.0,Orange Fireball object just above tree line in Western Michigan.,2007,8,25
-89.4011111,43.0730556,2007-08-25 22:48:00,madison (north of),wi,us,light,10.0,Madison Sighting  8/25/07,2007,8,25
-120.3075,46.3775,2007-08-25 23:45:00,toppenish (15 mi south of),wa,us,rectangle,10.0,Driving south on hwy 97 about 15 miles from Toppenish&#44Wa. A very dark area when I observed suddenly a bright green object falling strai,2007,8,25
-77.4091667,42.9825,2007-08-26 20:40:00,victor,ny,us,flash,2.0,On 8/26/07&#44 I saw a bright flash in the sky followed later by three points of light in a triangular form moving in unison.,2007,8,26
-73.20111109999999,41.2427778,2007-08-27 00:10:00,trumbull,ct,us,light,240.0,bright light over merritt parkway,2007,8,27
-120.6586111,35.2827778,2007-08-27 04:34:00,san luis obispo,ca,us,circle,5.0,Round&#44 white&#44 slow moving object seen in San Luis Obispo California,2007,8,27
-84.455,33.4486111,2007-08-27 05:03:00,fayetteville,ga,us,flash,3600.0,I was watching lunar eclipse on Monday with uncle.After full eclipse decided to look at how bright the stars where.I saw Orion&#39s belt a,2007,8,27
-91.28777779999999,40.6175,2007-08-27 20:50:00,niota,il,us,light,25.0,String of orange lights near Niota ILLinois August 27&#44 2007,2007,8,27
-119.38611110000001,36.5433333,2007-08-28 17:00:00,dinuba,ca,us,triangle,10.0,White or silver triangle observed&#44 no sound or lights&#44 moving at a very high rate of speed.,2007,8,28
-75.46,39.8005556,2007-08-28 20:30:00,claymont,de,us,sphere,1.0,2 spheres side by side traveling west to east over claymont de.,2007,8,28
-88.79,39.406388899999996,2007-08-29 18:05:00,shelbyville,il,us,cigar,20.0,my daughters and son were waiting on church bus. My daughter suddenly points to object cylinderical&#44very long shiny.  For a moment  it,2007,8,29
-74.1983333,39.9536111,2007-08-29 22:27:00,toms river,nj,us,sphere,120.0,Illuminated globes cross the sky,2007,8,29
-122.33083329999998,47.6063889,2007-08-30 20:30:00,seattle (above),wa,us,flash,5.0,Flash of light over Seattle similar to rocket burn&#44 moves upward quickly.  ((NUFORC Note:  Possible sighting of Iridium satellite.  PD),2007,8,30
-88.7294444,43.6333333,2007-08-30 21:00:00,waupun,wi,us,light,240.0,Lights 6-8 going from right to left with whole object moving from right to left slowly in air (pretty wide object),2007,8,30
-87.8566667,41.900555600000004,2007-08-30 22:00:00,melrose park,il,us,unknown,3600.0,Colorful&#44 pulsing light in western sky.  ((NUFORC Note:  Possible a sighting of Jupiter in the western sky.  PD)),2007,8,30
-112.4677778,34.54,2007-08-30 22:15:00,prescott,az,us,light,600.0,Unusual&#44 silent&#44 pulsating&#44 red light&#44 travelling slowly&#44 then stopping and finally disappearing suddenly.,2007,8,30
-117.04222220000001,34.0336111,2007-08-30 23:00:00,yucaipa,ca,us,oval,1800.0,BLURRED OVAL SHAPE LIGHT MOVING IN ANTI CLOCKWISE MOTION BEHIND THE CLOUDS FOR AN HOUR AND COUNTING AT 11PM PST,2007,8,30
-89.9558333,38.72361110000001,2007-08-30 23:10:00,maryville,il,us,triangle,6.0,Maryville&#44 IL.&#44 triangular craft seen through night vision moving high and fast 8-30-07,2007,8,30
-118.39555559999998,34.021111100000006,2007-08-31 11:30:00,culver city,ca,us,cigar,5.0,&quot;silver cigar&quot;-UFO near Culver City,2007,8,31
-71.18388890000001,43.03611110000001,2007-09-01 01:00:00,raymond,nh,us,oval,600.0,Odd stars??,2007,9,1
-116.91611110000001,47.400833299999995,2007-09-01 03:30:00,worley (south of),id,us,unknown,120.0,Unexplained lights above US 95 south of Worley&#44 ID. 500 Lights On Object0: Yes,2007,9,1
-109.2086111,33.953055600000006,2007-09-01 19:00:00,nutrioso,az,us,sphere,1800.0,Bright&#44 yellow/white&#44 apparently spherical&#44 object in Western sky as sun was setting - weather balloon?  No movement obvious.,2007,9,1
-96.5988889,32.7666667,2007-09-01 19:00:00,mesquite,tx,us,other,60.0,Alien face observes man from behind in his house.,2007,9,1
-75.03111109999999,39.9347222,2007-09-01 22:00:00,cherry hill,nj,us,rectangle,120.0,It had a glassy appeal&#44 like a see through bottom.,2007,9,1
-124.28277779999999,42.0527778,2007-09-01 22:00:00,brookings,or,us,light,3600.0,On Sept. 1&#44 2007&#44 bright and oddly-colored light&#44 moving really fast&#33,2007,9,1
-74.9230556,40.1744444,2007-09-02 19:00:00,langhorne,pa,us,cigar,60.0,Shiny silver cigar shaped object  with no sound.,2007,9,2
-120.99583329999999,37.639166700000004,2007-09-02 20:45:00,modesto (on i-5; 130 miles south of sacramento),ca,us,triangle,40.0,Triangular shaped&#44 low altitude&#44 white&#44 solid lights were sporadically moving in the night sky in complete silence&#44 lasted 40 sec,2007,9,2
-86.1580556,39.7683333,2007-09-02 21:15:00,indianapolis,in,us,fireball,600.0,Orange/red fireballs over Indianapolis.,2007,9,2
-122.5686111,38.1075,2007-09-02 21:30:00,novato,ca,us,other,300.0,TRIANGULAR GLIDER&#44 no propulsion noise&#44 very fast.,2007,9,2
-123.08555559999999,44.0522222,2007-09-03 07:45:00,eugene,or,us,cross,900.0,silent&#44 black and &quot;X&quot; shaped,2007,9,3
-80.0966667,26.1916667,2007-09-03 20:30:00,lauderdale-by-the-sea,fl,us,circle,120.0,Glowing circle seen over house.,2007,9,3
-117.82222220000001,33.669444399999996,2007-09-04 02:00:00,irvine (enroute to),ca,us,triangle,30.0,A triangularly shaped&#44 noiseless aircraft almost crashed into our car.,2007,9,4
-82.8488889,38.645,2007-09-04 21:30:00,franklin furnace,oh,us,formation,2400.0,Several amber colored lights in formation in Southren Ohio.,2007,9,4
-92.4452778,42.5277778,2007-09-05 21:00:00,cedar falls,ia,us,light,3.0,Last Wednesday or Thursday&#44 about 9 PM&#44 I looked out my living room window and saw a ball of light streak across the sky. It was fairly,2007,9,5
-104.9872222,39.6477778,2007-09-06 14:40:00,englewood,co,us,cylinder,1200.0,In the Englewood  CO. sky was a stationary flat-black cylinder about 500-600 feet above the ground,2007,9,6
-71.7144444,43.2219444,2007-09-06 20:40:00,contoocook,nh,us,triangle,300.0,Three steady orange lights in a triangular formation&#44 much bigger than a conventional aircraft&#44 moving slowly from east to north.,2007,9,6
-78.9733333,33.6058333,2007-09-06 21:30:00,surfside beach,sc,us,light,2.0,3 orange lights fading in and out at different locations in the sky at Surfside Beach&#44 South Carolina.,2007,9,6
-87.85388890000002,41.6302778,2007-09-07 18:00:00,orland park,il,us,formation,120.0,Orbs of light formation orland park il fast moving then vanishing,2007,9,7
-93.4108333,32.5355556,2007-09-07 20:15:00,doyline,la,us,triangle,20.0,four people witness triangle shaped craft,2007,9,7
-82.5516667,27.301666700000002,2007-09-07 21:48:00,siesta key,fl,us,triangle,8.0,Siesta Key @ Pt of Rocks sighting of one craft in a &quot;v&quot; shape with bright lights.,2007,9,7
-71.8708333,41.570555600000006,2007-09-07 22:30:00,voluntown,ct,us,rectangle,2.0,rectangular object with 4 bands of light,2007,9,7
-79.795,32.786666700000005,2007-09-08 07:00:00,isle of palms,sc,us,chevron,1200.0,white&#44 chevron shaped.  ((NUFORC Note:  Probably a sighting of Venus.  PD)),2007,9,8
-120.6202778,35.1216667,2007-09-08 14:00:00,grover beach,ca,us,triangle,20.0,Small Triangular object seen while flying at 9&#44000 feet over Grover Beach&#44 California,2007,9,8
-122.3761111,47.8108333,2007-09-08 22:30:00,edmonds,wa,us,light,5.0,Incredibly Fast moving Bright White Light Seen in Edmonds&#44 Washington climbed straight up into space....,2007,9,8
-82.67944440000001,27.770555600000005,2007-09-09 20:10:00,st. petersburg,fl,us,light,3600.0,3 BRIGHT  STAR/LIGHT Object of Varying Colors Seen Over Pinellas Beaches /Tampa Bay&#44 Florida,2007,9,9
-121.3288889,38.7083333,2007-09-09 21:30:00,antelope,ca,us,other,900.0,strange object over north sacramento 9:30ish pm sunday sept. 9th 2007,2007,9,9
-122.25972220000001,47.474166700000005,2007-09-09 22:00:00,tukwila,wa,us,light,1800.0,saw a bright light changeing colors red&#44 green&#44 blue&#44 white.  ((NUFORC Note:  Probably a sighting of Sirius.  PD)),2007,9,9
-123.025,44.9902778,2007-09-09 22:00:00,keizer,or,us,formation,420.0,Two bright lights hovering and then accelerating.,2007,9,9
-115.1363889,36.175,2007-09-09 22:00:00,las vegas,nv,us,other,30.0,Deep orange lights surrounding two oval wings that was slow moving and then disappeared.,2007,9,9
-96.3341667,30.6277778,2007-09-10 05:00:00,college station,tx,us,unknown,600.0,Stationary red&#44 blue&#44 green&#44 white light high in College Station sky around 5am,2007,9,10
-91.48861109999999,45.1002778,2007-09-10 14:00:00,bloomer,wi,us,cylinder,60.0,Cylinder shape over WI September 10&#44 2007,2007,9,10
-105.07444440000002,40.3977778,2007-09-10 21:39:00,loveland,co,us,triangle,35.0,White triangular lights seen over Loveland Colorado,2007,9,10
-90.3208333,38.6666667,2007-09-10 22:20:00,university city,mo,us,triangle,120.0,I witnessed a stationary triangular object with lighting at each of the three corners until it slowly moved from sight into the clouds.,2007,9,10
-110.9258333,32.2216667,2007-09-11 09:00:00,tucson,az,us,changing,30.0,Golden triangular object reshaping into golden half moon or dome before disappearing.,2007,9,11
-97.7427778,30.266944399999996,2007-09-11 11:40:00,austin,tx,us,other,5.0,Strange wedge shaped yellow-orange lights flying South over Austin TX,2007,9,11
-79.58722220000001,40.1002778,2007-09-11 20:45:00,scottdale,pa,us,sphere,5.0,Bright object that flew away quickly,2007,9,11
-122.87444440000002,42.326666700000004,2007-09-11 21:40:00,medford,or,us,triangle,6.0,A triangular set of three dim or orange lights were seen moving very fast and silently across the night sky over Medford&#44 Oregon.,2007,9,11
-80.72111109999999,40.063888899999995,2007-09-11 22:00:00,wheeling,wv,us,light,900.0,A star? satellite? space station? OR???????????  ((NUFORC Note:  Possible sighting of Jupiter??  PD)),2007,9,11
-104.83138890000001,39.7294444,2007-09-12 03:00:00,aurora,co,us,egg,300.0,Two flashing objects in night sky.,2007,9,12
-116.78555559999998,47.7661111,2007-09-13 21:30:00,hayden,id,us,light,15.0,very strange kind of made the hair on your neck stand up&#33&#33&#33&#33,2007,9,13
-88.73222220000001,42.833611100000006,2007-09-13 23:00:00,whitewater,wi,us,cigar,30.0,cigar-shaped,2007,9,13
-71.21388890000001,41.6258333,2007-09-14 05:35:00,tiverton,ri,us,circle,900.0,Huge&#44 bright light in morning sky.  ((NUFORC Note:  Sighting of Venus.  PD)),2007,9,14
-90.5155556,41.52444439999999,2007-09-14 05:50:00,bettendorf,ia,us,triangle,240.0,Tiangular 3 white lighted object hovering with no sound,2007,9,14
-122.41833329999999,37.775,2007-09-14 22:20:00,san francisco,ca,us,triangle,7.0,UPDATED REPORT - PLEASE UPDATE PREVIOUS REPORT - THX - Triangle of lights flies over San Francisco,2007,9,14
-123.34055559999999,43.216666700000005,2007-09-15 13:00:00,roseburg,or,us,sphere,20.0,Silvery sphere observed flying in a non-linear path; I&#39m convinced it was a UFO.,2007,9,15
-88.5425,44.0247222,2007-09-15 14:00:00,oshkosh,wi,us,disk,2.0,Object hovered for a few seconds&#44 and then disappeared in to Lake Winnebago.,2007,9,15
-123.10472220000001,44.6366667,2007-09-15 22:00:00,albany,or,us,formation,2.0,Red &amp; orange  brightly lit object glides by home seen through window,2007,9,15
-120.30916670000002,47.4236111,2007-09-16 01:35:00,wenatchee,wa,us,changing,30.0,Hazy red object that changed shape and moved erratically.,2007,9,16
-118.25416670000001,34.1425,2007-09-16 19:33:00,glendale,ca,us,triangle,900.0,Three white circular objects in a triangular formation hover above the hills between Glendale and Los Angeles&#44 California.,2007,9,16
-82.5541667,35.6008333,2007-09-16 22:00:00,asheville,nc,us,chevron,12.0,Boomerang shaped object&#44 glowing pink&#44 red and yellow flying south.,2007,9,16
